conversation_id,conv_indx,tweetId,content,userId
1027644658380357632,1,1027953874953535488,"@Deej_44 Prem Predictions 18/19
1. Man City
2. Liverpool 
3. Chelsea
4. Arsenal 
5. Man Utd.
6. Spurs
7. Everton 

17. Newcastle
18. Huddersfield
19. Cardiff
20. Brighton

Scorer - Aubuamayeng
Assists - Hazard
Surprise - Everton
Struggle - Wolves
Manager Sacked 1st - Jose",142612438
1027644658380357632,2,1027961855296319489,@KieranW5 Big call on Jose. Hope that doesn't happen! 17th I would have Newcastle too.,96817580
1027644599068774400,0,1027644599068774400,I know a small number of teams had them last season but really hope the sleeve sponsor doesn't become a trend for premier league clubs.. Look fucking woeful 🤮,157590532
1027644599068774400,1,1027661975478853635,@RKeogh5 Of course it will.. 💰💰💰,431263326
1027644599068774400,2,1027663335595102208,@TacoHands8 Won't be long before jerseys are looking like cars out of Nascar,157590532
1027644578155974657,0,1027644578155974657,"Although I love CCFC, I’m sure they will finish bottom of #PremierLeague  after  today’s transfer deadline. @jcorrigangolf season ticket holder what do you think?",256938959
1027644578155974657,1,1027741459997487104,"@WazzaLondon 17th is the new first. They had much, much less chance of going up last season",444529444
1027644492403359745,0,1027644492403359745,"This weekend the @premierleague is BACK. You guys ready to join @davebarnesmusic and @AaronChewning and I and cheer for @Arsenal?!? New coach. New season. New reason to bring my dudes in for a podcast. 😏⚪️🔴⚽️
#COYG
(If not Arsenal, what’s your team this year?)",15191524
1027644492403359745,1,1027644962039627776,@anniefdowns @premierleague @davebarnesmusic @AaronChewning @Arsenal Never Arsenal for me but @ChelseaFC @ChelseaFCinUSA!,101781296
1027644492403359745,2,1027645359810662400,"@anniefdowns @premierleague @davebarnesmusic @AaronChewning @Arsenal My coworker follows Liverpool, so I’m in now!",19187184
1027644492403359745,3,1027655445572288512,@anniefdowns @premierleague @davebarnesmusic @AaronChewning @Arsenal Loosely a @ChelseaFC fan. I’ve reserved my die-hard fandom for @SoundersFC.,1127265726
1027644492403359745,4,1027660264630562816,"@anniefdowns @premierleague @davebarnesmusic @AaronChewning @Arsenal Welcome back, @FulhamFC !! But... I’m also a Cleveland sports fan so 🤷🏻‍♀️",16684003
1027644492403359745,6,1027670258814001152,"@anniefdowns @premierleague @davebarnesmusic @AaronChewning @Arsenal I'm a die hard @ATLUTD fan, but @LFC is my Premier League team! #YNWA",115448501
1027644492403359745,7,1027682548254687232,"@anniefdowns @premierleague @davebarnesmusic @AaronChewning @Arsenal Stoke is my team, but since they are in the Championship this season, I’m picking a newcomer @Wolves",6249102
1027644492403359745,8,1027736076880961536,@anniefdowns @premierleague @davebarnesmusic @AaronChewning @Arsenal Liverpool! ❤️,9890212
1027644492403359745,9,1027743249849626631,@anniefdowns @premierleague @davebarnesmusic @AaronChewning @Arsenal Red Devil all the way! #MUFC,335321853
1027644492403359745,11,1027755205641863170,@anniefdowns @premierleague @davebarnesmusic @AaronChewning @Arsenal I’m a La Liga fan!,1546919004
1027644492403359745,12,1028028608277708802,"@anniefdowns @premierleague @davebarnesmusic @AaronChewning @Arsenal #ChelseaFC all the way! New goalie, new coach, same Eden Hazard.  Perfect recipe for trophies!",95234777
1027644492403359745,13,1028517661221695490,@anniefdowns @premierleague @davebarnesmusic @AaronChewning @Arsenal Go Liverpool!!,28812197
1027644462875516928,3,1027644542307250178,"El siguiente equipo es el @OfficialBHAFC  

Fichajes 
-Alireza Jahanbakhsh, 19 mill€
-Yves Bissouma, 16,9 mill€
-Bernardo, 10 mill€
-Florin Andone,6 mill €
-David Button,4,5 mill€
-Percy Tau,3,2 mill€

Salidas: 
-Sam Baldock 
-Connor Goldson
-Jamie Murphy
-Tim Krul 

#LSDF https://t.co/BqX2MjVPuL",957851624747294720
1027644462875516928,4,1027644550104444928,"El siguiente equipo es @BurnleyOfficial 

Fichajes 
Ben Gibson, 16,9 mill. €
Joe Hart, 3,9 mill. €

Salidas: 
-Dean Marney 
-Chris Long 
-Tom Anderson 
-Scott Arfield

#LSDF https://t.co/sfi4ThJWkW",957851624747294720
1027644462875516928,11,1027644682132746240,"El @LCFC  y sus movientos 

Fichajes: 
James Maddison 25 mill. €
Ricardo Pereira 22 mill. €
Filip Benkovic 14,5 mill. €
Rachid Ghezzal 14 mill. €
Danny Ward  14 mill. €
Jonny Evans  4 mill. €

Salidas 
-Riyad Mahrez 
-Ahmed Musa
-Ben Hamer 
-Robert Huth 

#LSDF https://t.co/uSyT3bfwur",957851624747294720
1027644462875516928,12,1027644712562450433,"Los actuales subCampeones de Europa, @LFC  

Fichajes ↙️
-Alisson, 62,5 mill. €
-Naby Keita, 60 mill. €
-Fabinho, 45 mill. €
-Xherdan Shaqiri, 14,7 mill. €

Salidas ✈
-Danny Ward 
-Emre Can 
-Jordan Williams 
-Jon Flanagan 

#LSDF https://t.co/BFF4MSWkna",957851624747294720
1027644434492600321,0,1027644434492600321,"Will ESPN's coverage of Serie A bring comparison's to NBCSN's coverage of the Premier League?
https://t.co/Wk4dE0CFF4",183675164
1027644434492600321,2,1027646155264610308,"@awfulannouncing If it wasn't part of ESPN+, which isn't included in your regular cable package, I would say yes. At least NBC includes the matches that are already on TV at no additional cost",3557683577
1027644434492600321,3,1027704690140540929,@stevenmfitz What do you mean? Their Gold package doesn’t include the televised games.,397438972
1027644140589379584,0,1027644140589379584,"Premier League side Crystal Palace have officially landed striker Jordan Ayew on a season-long loan from Swansea City. The 26-year-old’s move was confirmed after the English summer transfer deadline on Thursday.

#EIBDigital https://t.co/xOT7Mz26gt",383173078
1027644140589379584,1,1027942384527650817,@GHOneTV Meaning 2019/20 they @CPFC will play championship.,2723882091
1027643945562587137,0,1027643945562587137,#Fulham have become the first club promoted out of the #Championship into the #PremierLeague to spend over £100m in the summer transfer window. Unbelievable spending. . https://t.co/qv2TluJopL,1670231442
1027643945562587137,1,1027644983661060096,@nomifooty They trust their manager. Jokanovic is a very good manager. Also please requesting 1 video on Fulham tactics from championship.,748475945439289344
1027643945562587137,2,1027645692020289536,@nomifooty They don't want to be relegated again!. And they can cover up that 100m in mean time as long as they are in a top fright,1650528277
1027643945562587137,3,1027652665529053186,"@nomifooty Signed 5/6 players on #DeadlineDay 👌 👏
Seri, Schurrle, Mawson, Rico, Zambo, Fosu Mensah, Vietto some signings 😲 https://t.co/fMI9Dm9l50",910242560223956993
1027643945562587137,4,1027731485392953344,@nomifooty That's some crazy spending. Neymar transfer has just shook the transfer market heads down,1026123397267304448
1027643924016451584,0,1027643924016451584,The premier league next season will be the most competitive it has ever been especially with teams closing the gap to the top 6 . Wolves Everton West ham Fulham will make a huge impact and Big teams will drop more points. Its what this league needs .,353299855
1027643924016451584,1,1027644516252176387,How many promoted sides in the past can say they have players that wouldn't look out of place in the biggest teams in the league.  I'm pretty sure neves and moutinho wouldn't look out of place in any side in world football,353299855
1027643867976413185,4,1027644709387296768,"@ESPNagora Van der Sar, Vidic, Ferdinand, Brown e Cristiano
Evra, Carrick, Giggs, Scholes, Rooney e Nani",2876483608
1027643867976413185,5,1027644714877636609,"@ESPNagora Van der Saar; Vidic, Ferdinand; Evra, Brown (acho); Carrick, Scholes, Giggs; Nani, Rooney e CR7.",216858868
1027643867976413185,6,1027645027118460928,"@ESPNagora Van der mito, Vidic, Ferdinand, Brown, CR7
Evra, Carrick, Giggs, Scholes, Rooney, Nani",85005301
1027643867976413185,7,1027646386769207296,@ESPNagora West Brown,3135302788
1027643867976413185,12,1027654673501761536,@ESPNagora Giggs monstro,2203202612
1027643867976413185,14,1027725118066360320,"@ESPNagora Edwin Van der Sar, Nemanja Vidic, Rio Ferdinand, Wes Brown, Cristiano Ronaldo, Patrice Evra, Michael Carrick, Ryan Giggs, Paul Scholes, Wayne Rooney e Nani",109595123
1027643867976413185,22,1027863206381805568,"@ESPNagora Van der sar
Evra
Vidick
Ferdinand
Brown
Carrick
Shocholes
Ronaldo 
Hargreaves
Rooney
Giggs",2941813971
1027643690137923585,0,1027643690137923585,"If you want to join my Fantasy Premier League here you go! 
Fantasy Premier League: CaniSports Fantasy League 
Code: 3150619-811990",962041074
1027643690137923585,1,1027644773803413504,@CaniSports Guys what do you think of this squad ? https://t.co/UnMr9YbcfQ,4830383908
1027643690137923585,2,1027652216491003905,@CaniSports Already did ;),958402996966182913
1027643690137923585,3,1027680130108477440,@CaniSports Iam going to rip you all apart😁,986681892568272896
1027643563612557312,0,1027643563612557312,"My top 6 in the Premier League:

1. City
2. Chelsea
3. Liverpool
4. Spurs
5. Arsenal
6. United",297407294
1027643563612557312,1,1027663420210995201,"@CodeRedShell Lol really don't know, afc could pip spurs, scum could finish top4. Very difficult until minimum 6 games are played.",297407294
1027643563612557312,2,1027663755419758595,"@yebips They kept Hazard, league winners in 3 years and a fit Kante for the whole season with motivation may change things. I don't know, can see us coming 2nd, but all depends on injuries.",297407294
1027643563612557312,3,1027672046615060480,@yebips Hopefully,297407294
1027643254832070656,0,1027643254832070656,"All work and no play......

Apologies for not seeking permission from @segalink to create a Fantasy Premier League in your name. 

You can join for free, code is 3195927-839377 https://t.co/MvSUCXlIKm",253497337
1027643254832070656,1,1027660699491880961,"@Georgeanni @segalink Don't worry, 
I am @segalink Twitter brother, 
I will join up soon",132470843
1027643254832070656,2,1027856136765165569,@Georgeanni @segalink Nice one. I don join,127573826
1027643254832070656,3,1027858056221212673,"@AATSarumi @segalink We don plenty o, welcome but I'm finishing above you lol",253497337
1027643254832070656,5,1027858306965094400,"@Georgeanni @segalink Glad you are giving yourself hope.

But, it's not happening",127573826
1027643254832070656,6,1027860435184312320,@AATSarumi What's your team name so I'll look forward to this. Mine.... Georgement FC,253497337
1027643254832070656,7,1027863969409773568,@Georgeanni Same as my handle,127573826
1027643202394894336,0,1027643202394894336,Right flank of dreams. You’re not ready @premierleague @ManCity https://t.co/XfIawMIG49,2214312830
1027643202394894336,1,1027644506433187840,@TwoFourFours @TikiTakaConnor @premierleague @ManCity I’ll play JC any time.  Deserved to play more in the past,3841828633
1027643202394894336,2,1027671718247235585,@TwoFourFours @TheGunnersWay @premierleague @ManCity I really like Campbell,249709069
1027643094660009985,0,1027643094660009985,"Top 4:
Man City, Liverpool, Tottenham, Man Utd.

Bottom 3: 
Bournemouth, Huddersfield, Cardiff. 

Who have you got? #EPL #PremierLeague",331358462
1027643094660009985,1,1027732653217329152,"@rewkysoprano Arsenal second?!!! Liverpool outside the top four?! 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️

I’ve got Fulham finishing 13th.",331358462
